Order ID	Order Date	Order Priority	Order Quantity	Sales	Unit Price	Ship Mode	Shipping Cost	Province	Customer Segment	Product Category	Product Sub-Category	Product Container	Ship Date
18528	4/30/2011	Critical	33	340.97	10.33	Regular Air	3.99	Ontario	Corporate	Office Supplies	Appliances	Small Box	05/01/2011
513	4/30/2011	High	33	5437.92	164.79	Delivery Truck	60.2	Ontario	Home Office	Furniture	Chairs & Chairmats	Jumbo Drum	4/30/2011
18528	4/30/2011	Critical	22	136.24	6.19	Regular Air	7.96	Ontario	Corporate	Office Supplies	Paper	Small Box	05/02/2011
38305	4/30/2011	Critical	21	25,616,705	1219843.10	Regular Air	8.08	Quebec	Consumer	Technology	Telephones and Communication	Small Box	05/02/2011
2208	4/30/2011	Not Specified	7	82.06	11.72	Regular Air	7.19	Nova Scotia	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	05/02/2011
22850	4/30/2011	Medium	4	105.13	26.28	Regular Air	4	Yukon	Home Office	Technology	Computer Peripherals	Small Box	05/01/2011
40327	5/13/2011	Medium	42	152.55	3.63	Regular Air	2.5	Prince Edward Island	Corporate	Office Supplies	Envelopes	Small Box	5/15/2011
40327	5/13/2011	Medium	36	152.96	4.25	Regular Air	5.74	Prince Edward Island	Corporate	Office Supplies	Paper	Small Box	5/15/2011
965	5/14/2011	Low	42	11230.25	267.39	Delivery Truck	35.67	Ontario	Corporate	Furniture	Tables	Jumbo Box	5/21/2011
57444	5/14/2011	Critical	24	178.92	7.46	Regular Air	6.16	British Columbia	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	5/15/2011
9921	5/14/2011	Low	23	356.09	15.48	Regular Air	1.39	Saskachewan	Home Office	Office Supplies	Envelopes	Small Box	5/14/2011
39590	5/14/2011	Low	9	79.25	8.81	Express Air	5.83	Ontario	Small Business	Office Supplies	Paper	Wrap Bag	5/21/2011
34215	5/14/2011	High	6	35.65	5.94	Regular Air	2.99	Northwest Territories	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	5/15/2011
26887	5/15/2011	Critical	38	1637.78	43.10	Express Air	4.62	Alberta	Small Business	Office Supplies	Appliances	Small Box	5/16/2011
26887	5/15/2011	Critical	23	193.84	8.43	Express Air	8.94	Alberta	Small Business	Office Supplies	Binders and Binder Accessories	Small Box	5/15/2011
16450	5/15/2011	Medium	12	73.5	6.13	Regular Air	2.5	Ontario	Small Business	Office Supplies	Envelopes	Small Box	5/15/2011
48544	5/16/2011	High	44	8,315,805	188995.57	Regular Air	0.99	Saskachewan	Small Business	Technology	Telephones and Communication	Wrap Bag	5/18/2011
43267	5/16/2011	Critical	17	1368.14	80.48	Express Air	19.95	Northwest Territories	Home Office	Office Supplies	Appliances	Large Box	5/18/2011
8995	5/17/2011	High	46	89.41	1.94	Regular Air	0.76	Northwest Territories	Consumer	Office Supplies	Rubber Bands	Wrap Bag	5/19/2011
8995	5/17/2011	High	42	266.36	6.34	Regular Air	8.19	Northwest Territories	Consumer	Office Supplies	Paper	Small Box	5/18/2011
8995	5/17/2011	High	41	270.84	6.61	Express Air	5.86	Northwest Territories	Consumer	Office Supplies	Paper	Small Box	5/18/2011
8995	5/17/2011	High	35	3389.93	96.86	Express Air	21.26	Northwest Territories	Consumer	Furniture	Office Furnishings	Large Box	5/18/2011
14951	5/17/2011	Medium	34	2779.2	81.74	Regular Air	7.18	Saskachewan	Home Office	Technology	Computer Peripherals	Small Box	5/19/2011
14951	5/17/2011	Medium	26	65.21	2.51	Regular Air	2.4	Saskachewan	Home Office	Office Supplies	Pens & Art Supplies	Wrap Bag	5/17/2011
8995	5/17/2011	High	5	24.16	4.83	Express Air	1.49	Nunavut	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	5/18/2011
51938	5/17/2011	Low	5	5,033,275	1006655.00	Regular Air	5.63	Northwest Territories	Corporate	Technology	Telephones and Communication	Small Box	5/21/2011
1317	5/18/2011	High	44	523.42	11.90	Regular Air	5.63	Saskachewan	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	5/20/2011
1317	5/18/2011	High	40	192.54	4.81	Regular Air	7.44	Saskachewan	Consumer	Office Supplies	Paper	Small Box	5/19/2011
1317	5/18/2011	High	29	156.7	5.40	Regular Air	5.57	Saskachewan	Consumer	Office Supplies	Paper	Small Box	5/20/2011
964	5/19/2011	Medium	50	315.02	6.30	Regular Air	1.49	Quebec	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	5/21/2011
512	5/19/2011	Low	48	806.37	16.80	Express Air	10.68	Saskachewan	Home Office	Office Supplies	Storage & Organization	Small Box	5/21/2011
31687	5/19/2011	High	44	123.06	2.80	Regular Air	1.34	Saskachewan	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	5/19/2011
7585	5/19/2011	High	34	6,501,395	191217.50	Regular Air	1.25	Alberta	Consumer	Technology	Telephones and Communication	Small Pack	5/21/2011
512	5/19/2011	Low	6	1309.53	218.26	Regular Air	18.06	Saskachewan	Home Office	Furniture	Chairs & Chairmats	Large Box	5/19/2011
964	5/19/2011	Medium	4	40.02	10.01	Regular Air	1.09	Nova Scotia	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	5/21/2011
39586	5/19/2011	Not Specified	1	10.48	10.48	Regular Air	6.83	British Columbia	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	5/21/2011
26976	5/20/2011	Not Specified	44	729.75	16.59	Regular Air	1.39	Yukon	Home Office	Office Supplies	Envelopes	Small Box	5/21/2011
17312	5/20/2011	Not Specified	41	46,102,895	1124460.85	Regular Air	2.5	Ontario	Home Office	Technology	Telephones and Communication	Small Box	5/21/2011
17312	5/20/2011	Not Specified	37	258.54	6.99	Regular Air	7.3	Ontario	Home Office	Office Supplies	Paper	Small Box	5/21/2011
24099	5/20/2011	Not Specified	36	825.82	22.94	Regular Air	35	Quebec	Corporate	Office Supplies	Storage & Organization	Large Box	5/21/2011
50306	5/20/2011	Medium	34	2010.89	59.14	Regular Air	11.55	Ontario	Small Business	Office Supplies	Binders and Binder Accessories	Small Box	5/22/2011
56387	5/20/2011	Medium	32	128.14	4.00	Express Air	7.01	Saskachewan	Small Business	Office Supplies	Binders and Binder Accessories	Small Box	5/22/2011
27364	5/20/2011	Medium	29	15,290,565	527260.86	Regular Air	3.99	Manitoba	Corporate	Technology	Telephones and Communication	Small Box	5/22/2011
26976	5/20/2011	Not Specified	28	1417.21	50.61	Regular Air	18.45	Yukon	Home Office	Furniture	Office Furnishings	Medium Box	5/22/2011
27364	5/20/2011	Medium	25	74.07	2.96	Regular Air	1.49	Manitoba	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	5/22/2011
52900	5/20/2011	High	16	101.14	6.32	Regular Air	5.46	Alberta	Home Office	Office Supplies	Paper	Small Box	5/22/2011
26976	5/20/2011	Not Specified	11	11,549,375	1049943.18	Express Air	8.99	Yukon	Home Office	Technology	Telephones and Communication	Small Box	5/21/2011
56387	5/20/2011	Medium	9	67.46	7.50	Regular Air	10.05	Saskachewan	Small Business	Office Supplies	Paper	Small Box	5/22/2011
24099	5/20/2011	Not Specified	6	205.24	34.21	Regular Air	6.5	Quebec	Corporate	Technology	Computer Peripherals	Small Box	5/21/2011
38403	5/21/2011	Low	49	142.1	2.90	Regular Air	0.99	Quebec	Home Office	Office Supplies	Labels	Small Box	5/25/2011
25280	5/21/2011	Not Specified	47	202.64	4.31	Regular Air	1.17	Nova Scotia	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	5/22/2011
21542	5/21/2011	High	43	11,674,968	271510.88	Delivery Truck	84.84	Prince Edward Island	Corporate	Furniture	Tables	Jumbo Box	5/22/2011
21477	5/21/2011	Low	40	278.8	6.97	Regular Air	2	Saskachewan	Home Office	Office Supplies	Paper	Wrap Bag	5/23/2011
6566	5/21/2011	Critical	21	748.83	35.66	Regular Air	1.99	Yukon	Corporate	Technology	Computer Peripherals	Small Pack	5/21/2011
21542	5/21/2011	High	18	404.3	22.46	Regular Air	8.99	Prince Edward Island	Corporate	Office Supplies	Pens & Art Supplies	Small Pack	5/22/2011
4422	5/21/2011	Medium	17	390.11	22.95	Regular Air	8.99	British Columbia	Consumer	Office Supplies	Pens & Art Supplies	Small Pack	5/21/2011
25280	5/21/2011	Not Specified	16	179.26	11.20	Regular Air	2.99	Ontario	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	5/23/2011
4422	5/21/2011	Medium	12	313.43	26.12	Regular Air	8.99	British Columbia	Consumer	Furniture	Office Furnishings	Small Pack	5/21/2011
21477	5/21/2011	Low	7	189.73	27.10	Regular Air	2.99	Saskachewan	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	5/21/2011
47553	5/22/2011	Medium	49	20,701,928	422488.33	Delivery Truck	45.7	British Columbia	Corporate	Furniture	Tables	Jumbo Box	5/23/2011
42918	5/22/2011	High	46	648.26	14.09	Regular Air	7.27	Prince Edward Island	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	5/24/2011
42918	5/22/2011	High	46	410.43	8.92	Regular Air	5.76	Prince Edward Island	Corporate	Technology	Office Machines	Medium Box	5/24/2011
37152	5/22/2011	Medium	45	25,033,265	556294.78	Regular Air	8.8	Ontario	Corporate	Technology	Telephones and Communication	Small Box	5/24/2011
37152	5/22/2011	Medium	39	4647.69	119.17	Delivery Truck	30	Ontario	Corporate	Furniture	Chairs & Chairmats	Jumbo Drum	5/24/2011
42918	5/22/2011	High	38	468.95	12.34	Express Air	7.19	Quebec	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	5/24/2011
41891	5/22/2011	High	22	846.59	38.48	Regular Air	18.98	Ontario	Corporate	Furniture	Office Furnishings	Small Box	5/23/2011
46117	5/22/2011	Low	22	1168.28	53.10	Delivery Truck	14.19	Ontario	Home Office	Furniture	Chairs & Chairmats	Jumbo Drum	5/26/2011
39937	5/23/2011	Medium	42	113.33	2.70	Regular Air	1.49	Alberta	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	5/23/2011
40964	5/23/2011	Critical	40	301.12	7.53	Regular Air	8.37	Manitoba	Corporate	Office Supplies	Scissors, Rulers and Trimmers	Small Pack	5/26/2011
48161	5/23/2011	Not Specified	39	6030.58	154.63	Regular Air	8.99	Quebec	Home Office	Technology	Telephones and Communication	Small Box	5/24/2011
57185	5/23/2011	Medium	28	1360.82	48.60	Regular Air	10.25	Ontario	Corporate	Furniture	Office Furnishings	Large Box	5/25/2011
48161	5/23/2011	Not Specified	16	139.69	8.73	Regular Air	9.23	Quebec	Home Office	Office Supplies	Appliances	Small Box	5/25/2011
42214	5/24/2011	Low	46	569.92	12.39	Regular Air	2.85	Saskachewan	Home Office	Furniture	Office Furnishings	Small Pack	5/31/2011
20259	5/24/2011	Critical	42	539.06	12.83	Regular Air	4.59	Ontario	Corporate	Office Supplies	Scissors, Rulers and Trimmers	Wrap Bag	5/25/2011
42214	5/24/2011	Low	28	183.65	6.56	Regular Air	5.84	Saskachewan	Home Office	Office Supplies	Paper	Small Box	5/31/2011
225	5/24/2011	Critical	24	126.58	5.27	Regular Air	0.7	Quebec	Home Office	Office Supplies	Pens & Art Supplies	Wrap Bag	5/25/2011
225	5/24/2011	Critical	1	23.7	23.70	Regular Air	4.1	Quebec	Home Office	Office Supplies	Pens & Art Supplies	Wrap Bag	5/26/2011
57350	5/25/2011	High	50	48,726,675	974533.50	Regular Air	8.8	British Columbia	Small Business	Technology	Telephones and Communication	Small Box	5/26/2011
49924	5/25/2011	Critical	48	204.15	4.25	Regular Air	5.41	Ontario	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	5/27/2011
33665	5/25/2011	Low	45	12457.63	276.84	Delivery Truck	69.55	British Columbia	Corporate	Furniture	Chairs & Chairmats	Jumbo Drum	5/30/2011
57350	5/25/2011	High	33	140.63	4.26	Regular Air	5.68	British Columbia	Small Business	Office Supplies	Paper	Small Box	5/26/2011
45958	5/25/2011	Medium	28	17599.39	628.55	Regular Air	24.49	Yukon	Small Business	Technology	Copiers and Fax	Large Box	5/26/2011
45958	5/25/2011	Medium	16	115.34	7.21	Regular Air	3.1	Yukon	Small Business	Office Supplies	Paper	Wrap Bag	5/27/2011
49924	5/25/2011	Critical	13	33.11	2.55	Regular Air	4.57	Ontario	Home Office	Furniture	Office Furnishings	Small Pack	5/27/2011
14471	5/26/2011	Not Specified	44	823.63	18.72	Regular Air	3.77	British Columbia	Corporate	Furniture	Office Furnishings	Small Pack	5/26/2011
14471	5/26/2011	Not Specified	42	286.73	6.83	Regular Air	7.49	British Columbia	Corporate	Office Supplies	Paper	Small Box	5/28/2011
31751	5/26/2011	High	31	413.12	13.33	Express Air	7.27	Ontario	Small Business	Office Supplies	Binders and Binder Accessories	Small Box	5/28/2011
45893	5/26/2011	High	15	68.03	4.54	Regular Air	1.49	Saskachewan	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	5/27/2011
41794	5/27/2011	Critical	49	8,916,075	181960.71	Regular Air	4.81	Alberta	Home Office	Technology	Telephones and Communication	Medium Box	5/29/2011
41794	5/27/2011	Critical	48	836.59	17.43	Regular Air	8.65	Alberta	Home Office	Office Supplies	Pens & Art Supplies	Small Box	5/28/2011
10535	5/27/2011	Low	46	80.27	1.75	Regular Air	0.7	Northwest Territories	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	06/03/2011
10535	5/27/2011	Low	25	854.88	34.20	Regular Air	19.99	Northwest Territories	Corporate	Furniture	Office Furnishings	Small Box	5/29/2011
41794	5/27/2011	Critical	21	58.14	2.77	Regular Air	0.97	Alberta	Home Office	Office Supplies	Pens & Art Supplies	Wrap Bag	5/29/2011
24804	5/27/2011	Not Specified	20	211.42	10.57	Regular Air	9.45	Alberta	Home Office	Office Supplies	Storage & Organization	Small Box	5/29/2011
56515	5/27/2011	Medium	18	126.62	7.03	Express Air	0.5	Nova Scotia	Small Business	Office Supplies	Labels	Small Box	5/28/2011
56515	5/27/2011	Medium	17	979.52	57.62	Delivery Truck	36.61	Nova Scotia	Small Business	Furniture	Bookcases	Jumbo Box	5/29/2011
12355	5/28/2011	Not Specified	45	168.66	3.75	Regular Air	5.13	Nova Scotia	Corporate	Office Supplies	Appliances	Small Box	5/30/2011
28898	5/28/2011	Low	44	246	5.59	Regular Air	7.96	British Columbia	Corporate	Office Supplies	Paper	Small Box	5/28/2011
8993	5/28/2011	Medium	41	172.15	4.20	Express Air	0.5	Manitoba	Corporate	Office Supplies	Labels	Small Box	5/30/2011
12355	5/28/2011	Not Specified	36	209.53	5.82	Regular Air	5.67	Saskachewan	Corporate	Office Supplies	Paper	Small Box	5/29/2011
12355	5/28/2011	Not Specified	14	225.47	16.11	Regular Air	7.51	Saskachewan	Corporate	Office Supplies	Storage & Organization	Small Box	5/29/2011
14948	5/28/2011	Medium	6	647.78	107.96	Delivery Truck	35.84	British Columbia	Small Business	Furniture	Bookcases	Jumbo Box	5/29/2011
4132	5/28/2011	Not Specified	5	14.76	2.95	Regular Air	0.5	Nunavut	Corporate	Office Supplies	Labels	Small Box	5/30/2011
44007	5/30/2011	Medium	50	281.81	5.64	Regular Air	0.96	British Columbia	Consumer	Office Supplies	Pens & Art Supplies	Wrap Bag	5/30/2011
995	5/30/2011	Medium	46	1815.49	39.47	Regular Air	3.04	Nunavut	Home Office	Furniture	Office Furnishings	Wrap Bag	5/31/2011
36135	5/30/2011	Not Specified	33	999,226	30279.58	Regular Air	3.3	Northwest Territories	Consumer	Technology	Telephones and Communication	Small Pack	5/31/2011
59971	5/31/2011	Critical	45	514.86	11.44	Regular Air	6.47	British Columbia	Home Office	Office Supplies	Paper	Small Box	06/02/2011
13953	5/31/2011	Critical	32	381.24	11.91	Regular Air	5.01	Ontario	Consumer	Office Supplies	Paper	Small Box	06/02/2011
50533	5/31/2011	Not Specified	32	1974.66	61.71	Express Air	35	Ontario	Small Business	Office Supplies	Storage & Organization	Large Box	06/02/2011
59971	5/31/2011	Critical	26	437.77	16.84	Express Air	8.99	British Columbia	Home Office	Technology	Computer Peripherals	Small Pack	06/02/2011
38438	5/31/2011	Critical	17	121.09	7.12	Regular Air	5.66	Alberta	Home Office	Office Supplies	Paper	Small Box	06/01/2011
38438	5/31/2011	Critical	16	621.93	38.87	Regular Air	4	Alberta	Home Office	Technology	Computer Peripherals	Small Box	06/02/2011
59971	5/31/2011	Critical	12	356.27	29.69	Express Air	5.09	British Columbia	Home Office	Office Supplies	Paper	Small Box	06/02/2011
23557	5/31/2011	Not Specified	7	1011.16	144.45	Regular Air	24.49	Manitoba	Home Office	Furniture	Office Furnishings	Large Box	06/01/2011
50533	5/31/2011	Not Specified	3	73.44	24.48	Delivery Truck	27.75	Ontario	Small Business	Furniture	Tables	Jumbo Box	06/01/2011
29249	6/13/2011	Low	47	302.69	6.44	Express Air	1.02	Manitoba	Corporate	Office Supplies	Paper	Wrap Bag	6/18/2011
30048	6/13/2011	Medium	44	7765.13	176.48	Delivery Truck	55.24	Prince Edward Island	Home Office	Office Supplies	Appliances	Jumbo Drum	6/15/2011
29249	6/13/2011	Low	12	3156.6	263.05	Regular Air	24.49	Manitoba	Corporate	Furniture	Chairs & Chairmats	Large Box	6/17/2011
29506	6/14/2011	Critical	46	221.13	4.81	Regular Air	1.49	Quebec	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	6/16/2011
35875	6/14/2011	High	31	348.92	11.26	Regular Air	3.37	British Columbia	Corporate	Office Supplies	Scissors, Rulers and Trimmers	Small Pack	6/14/2011
52642	6/14/2011	Low	15	764.13	50.94	Regular Air	4.86	Ontario	Home Office	Office Supplies	Paper	Small Box	6/21/2011
52642	6/14/2011	Low	14	2070.68	147.91	Regular Air	4	Ontario	Home Office	Technology	Computer Peripherals	Small Box	6/21/2011
52642	6/14/2011	Low	9	742.84	82.54	Delivery Truck	59.81	Ontario	Home Office	Furniture	Chairs & Chairmats	Jumbo Drum	6/18/2011
29506	6/14/2011	Critical	8	16.35	2.04	Regular Air	1.49	Quebec	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	6/15/2011
38693	6/14/2011	Low	3	2222.61	740.87	Regular Air	24.49	Ontario	Home Office	Technology	Copiers and Fax	Large Box	6/21/2011
44292	6/14/2011	Not Specified	1	10.48	10.48	Express Air	2.04	Nova Scotia	Corporate	Office Supplies	Paper	Wrap Bag	6/15/2011
49762	6/15/2011	High	35	99.13	2.83	Regular Air	0.81	Quebec	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	6/17/2011
11910	6/15/2011	High	21	49.23	2.34	Regular Air	4.77	Alberta	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	6/17/2011
26050	6/16/2011	High	44	365.24	8.30	Regular Air	8.29	Ontario	Home Office	Office Supplies	Envelopes	Small Box	6/17/2011
36704	6/16/2011	High	43	134.33	3.12	Express Air	1.14	Alberta	Home Office	Office Supplies	Paper	Wrap Bag	6/17/2011
3554	6/16/2011	Low	25	288.91	11.56	Regular Air	6.47	Saskachewan	Corporate	Office Supplies	Paper	Small Box	6/25/2011
36704	6/16/2011	High	19	70.32	3.70	Regular Air	4.17	Alberta	Home Office	Office Supplies	Pens & Art Supplies	Small Pack	6/18/2011
771	6/16/2011	Critical	18	88.84	4.94	Regular Air	4.72	Saskachewan	Home Office	Office Supplies	Paper	Small Box	6/17/2011
9472	6/16/2011	Critical	17	53.91	3.17	Regular Air	0.49	Quebec	Home Office	Office Supplies	Labels	Small Box	6/19/2011
12579	6/16/2011	Not Specified	5	70.33	14.07	Regular Air	1.97	British Columbia	Home Office	Office Supplies	Paper	Wrap Bag	6/16/2011
36994	6/17/2011	Critical	40	5264.48	131.61	Delivery Truck	30	Alberta	Corporate	Furniture	Chairs & Chairmats	Jumbo Drum	6/17/2011
18340	6/17/2011	Medium	28	198.21	7.08	Express Air	10.05	Saskachewan	Consumer	Office Supplies	Paper	Small Box	6/18/2011
613	6/17/2011	High	22	905.08	41.14	Regular Air	6.22	Nunavut	Corporate	Office Supplies	Storage & Organization	Small Box	6/18/2011
18340	6/17/2011	Medium	20	148.65	7.43	Express Air	11.15	Saskachewan	Consumer	Office Supplies	Paper	Small Box	6/18/2011
1538	6/17/2011	Not Specified	15	1,297,304	86486.93	Regular Air	4.9	Ontario	Corporate	Technology	Telephones and Communication	Small Box	6/18/2011
613	6/17/2011	High	12	93.54	7.80	Regular Air	7.72	Nunavut	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	6/17/2011
47398	6/17/2011	Medium	6	1,307,184	217864.00	Delivery Truck	62.74	Saskachewan	Corporate	Furniture	Tables	Jumbo Box	6/19/2011
44609	6/18/2011	Low	37	61.77	1.67	Express Air	0.7	Manitoba	Small Business	Office Supplies	Rubber Bands	Wrap Bag	6/22/2011
12293	6/18/2011	High	31	283.17	9.13	Regular Air	1.39	Prince Edward Island	Home Office	Office Supplies	Envelopes	Small Box	6/19/2011
44609	6/18/2011	Low	28	525.4	18.76	Regular Air	4.1	Manitoba	Small Business	Office Supplies	Pens & Art Supplies	Wrap Bag	6/23/2011
38786	6/18/2011	Medium	10	236.17	23.62	Delivery Truck	15.68	Manitoba	Consumer	Furniture	Office Furnishings	Jumbo Drum	6/20/2011
57376	6/19/2011	Critical	44	442.72	10.06	Regular Air	7.94	Nova Scotia	Small Business	Furniture	Office Furnishings	Small Pack	6/21/2011
29862	6/19/2011	Medium	34	214.64	6.31	Regular Air	5.86	Ontario	Corporate	Office Supplies	Paper	Small Box	6/21/2011
8902	6/19/2011	High	27	180.46	6.68	Regular Air	5.94	Alberta	Consumer	Office Supplies	Paper	Small Box	6/21/2011
57376	6/19/2011	Critical	6	326,893	54482.17	Regular Air	5.31	Nova Scotia	Small Business	Technology	Telephones and Communication	Small Box	6/19/2011
24038	6/20/2011	High	38	103.07	2.71	Regular Air	1.34	Northwest Territories	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	6/22/2011
26531	6/20/2011	Medium	26	46,889,485	1803441.73	Regular Air	5.26	Northwest Territories	Corporate	Technology	Telephones and Communication	Small Box	6/22/2011
24038	6/20/2011	High	15	8,961,805	597453.67	Express Air	5.26	Prince Edward Island	Corporate	Technology	Telephones and Communication	Small Box	6/22/2011
16737	6/20/2011	Not Specified	15	1390.49	92.70	Regular Air	19.99	Saskachewan	Home Office	Office Supplies	Envelopes	Small Box	6/21/2011
51360	6/20/2011	Medium	12	46.55	3.88	Regular Air	0.5	Saskachewan	Consumer	Office Supplies	Labels	Small Box	6/22/2011
32806	6/21/2011	High	48	175.99	3.67	Express Air	0.5	Saskachewan	Home Office	Office Supplies	Labels	Small Box	6/22/2011
32806	6/21/2011	High	33	221.23	6.70	Regular Air	5.2	Saskachewan	Home Office	Office Supplies	Paper	Small Box	6/23/2011
42850	6/21/2011	Medium	27	822.7	30.47	Express Air	5.5	Ontario	Home Office	Technology	Computer Peripherals	Small Box	6/22/2011
32806	6/21/2011	Critical	8	178.78	22.35	Regular Air	8.99	Northwest Territories	Home Office	Furniture	Office Furnishings	Small Pack	6/22/2011
46565	6/22/2011	Not Specified	50	804.14	16.08	Regular Air	8.99	New Brunswick	Home Office	Furniture	Office Furnishings	Small Pack	6/23/2011
59812	6/22/2011	Medium	46	9261.24	201.33	Regular Air	19.99	British Columbia	Consumer	Office Supplies	Storage & Organization	Small Box	6/22/2011
30944	6/22/2011	Critical	32	546.01	17.06	Regular Air	5.08	Saskachewan	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	6/23/2011
11425	6/22/2011	Critical	29	482.91	16.65	Regular Air	6.25	Ontario	Consumer	Office Supplies	Storage & Organization	Small Box	6/23/2011
10340	6/22/2011	High	24	7547.14	314.46	Regular Air	24.49	Ontario	Home Office	Furniture	Chairs & Chairmats	Large Box	6/23/2011
56743	6/22/2011	Medium	23	524.25	22.79	Express Air	8.99	Saskachewan	Corporate	Furniture	Office Furnishings	Small Pack	6/25/2011
11425	6/22/2011	Critical	23	29,696,365	1291146.30	Express Air	8.99	Ontario	Consumer	Technology	Telephones and Communication	Small Box	6/24/2011
46565	6/22/2011	Not Specified	16	4691.27	293.20	Express Air	24.49	New Brunswick	Home Office	Office Supplies	Appliances	Large Box	6/22/2011
51462	6/22/2011	Medium	15	417.88	27.86	Express Air	8.99	Nova Scotia	Small Business	Office Supplies	Pens & Art Supplies	Small Pack	6/24/2011
10340	6/22/2011	High	15	311.98	20.80	Regular Air	5.53	Ontario	Home Office	Office Supplies	Pens & Art Supplies	Small Pack	6/25/2011
54150	6/22/2011	Critical	12	20,116,355	1676362.92	Express Air	3.99	Manitoba	Corporate	Technology	Telephones and Communication	Small Box	6/22/2011
46565	6/22/2011	Not Specified	8	567.51	70.94	Regular Air	35	New Brunswick	Home Office	Office Supplies	Storage & Organization	Large Box	6/24/2011
10340	6/22/2011	High	2	224.32	112.16	Regular Air	13.99	Ontario	Home Office	Furniture	Office Furnishings	Medium Box	6/23/2011
59812	6/22/2011	Medium	2	28.98	14.49	Regular Air	4.98	British Columbia	Consumer	Furniture	Office Furnishings	Small Pack	6/23/2011
2465	6/23/2011	Critical	28	1082.45	38.66	Regular Air	1.99	British Columbia	Consumer	Technology	Computer Peripherals	Small Pack	6/25/2011
23169	6/23/2011	Critical	27	172.7	6.40	Regular Air	5.11	Ontario	Home Office	Office Supplies	Paper	Small Box	6/25/2011
23943	6/23/2011	Critical	24	376.53	15.69	Regular Air	5.45	Yukon	Corporate	Office Supplies	Pens & Art Supplies	Small Pack	6/25/2011
23169	6/23/2011	Critical	22	1683.57	76.53	Regular Air	7.18	Ontario	Home Office	Technology	Computer Peripherals	Small Box	6/25/2011
10210	6/23/2011	Not Specified	10	767.34	76.73	Regular Air	14.52	Saskachewan	Corporate	Technology	Computer Peripherals	Small Box	6/24/2011
14500	6/24/2011	Not Specified	46	1662.5	36.14	Regular Air	8.99	Manitoba	Consumer	Office Supplies	Pens & Art Supplies	Small Pack	6/25/2011
14500	6/24/2011	Not Specified	44	839.7	19.08	Regular Air	5.77	Manitoba	Consumer	Office Supplies	Paper	Small Box	6/26/2011
18884	6/24/2011	Not Specified	29	13571.7	467.99	Regular Air	24.49	Manitoba	Home Office	Technology	Copiers and Fax	Large Box	6/26/2011
18884	6/24/2011	Not Specified	5	131.27	26.25	Delivery Truck	14.36	Manitoba	Home Office	Furniture	Chairs & Chairmats	Jumbo Drum	6/25/2011
7846	6/25/2011	Low	47	2926.33	62.26	Regular Air	19.99	Quebec	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	6/30/2011
7846	6/25/2011	Low	20	552.87	27.64	Regular Air	5.89	Quebec	Corporate	Technology	Computer Peripherals	Small Box	07/02/2011
7846	6/25/2011	Low	20	40.05	2.00	Regular Air	1.49	Quebec	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	6/30/2011
31939	6/25/2011	High	13	15,068,375	1159105.77	Regular Air	4.2	Yukon	Small Business	Technology	Telephones and Communication	Small Box	6/27/2011
7846	6/25/2011	Low	12	26.33	2.19	Regular Air	4.86	Quebec	Corporate	Furniture	Office Furnishings	Small Box	6/25/2011
8135	6/26/2011	Not Specified	16	772,412	48275.75	Regular Air	5	Saskachewan	Consumer	Technology	Telephones and Communication	Small Pack	6/27/2011
31524	6/26/2011	Low	10	1025.88	102.59	Delivery Truck	42	Yukon	Small Business	Furniture	Chairs & Chairmats	Jumbo Drum	6/28/2011
54176	6/27/2011	Not Specified	33	2492.97	75.54	Regular Air	14.52	Saskachewan	Consumer	Technology	Computer Peripherals	Small Box	6/28/2011
31461	6/27/2011	Medium	26	1463.42	56.29	Regular Air	3.99	Yukon	Corporate	Office Supplies	Appliances	Small Box	6/29/2011
26277	6/27/2011	Medium	17	877.81	51.64	Regular Air	19.99	British Columbia	Corporate	Technology	Computer Peripherals	Small Box	6/28/2011
